,term,spearman,p_value
1775,courts,0.00312411818583,0.922031208203
1776,courtyard,0.0311279471502,0.329341656587
1777,cousin,-0.0682683308971,0.0322522409488
1778,cousins,0.0440702737555,0.167173076631
1779,cover,0.032825282635,0.303640750303
1780,covered,0.0534646680904,0.0937013140751
1781,covering,0.111536432345,0.000456167680868
1782,covers,0.00213896190086,0.94657262346
1783,cow,0.123177561801,0.00010716079134
1784,coward,0.00410574443886,0.897651211084
1785,cowardice,0.0910078634769,0.0042752131176
1786,cowardly,0.0682225609198,0.0323683931384
1787,cows,0.0916582622083,0.00400697617319
1788,crack,0.0468339262808,0.142087624647
1789,cracked,0.121843609085,0.000127359018857
1790,cracking,0.0101258056017,0.751062632322
1791,crackling,0.139597362329,1.10788761103e-05
1792,cracks,0.083664059421,0.00864690272101
1793,cradle,0.0682283100177,0.0323537838142
1794,craft,0.157283089675,7.10766170381e-07
1795,cramped,0.111858511852,0.000439022092625
1796,crash,0.046268549266,0.146969410298
1797,crashed,0.16559497616,1.75084142855e-07
1798,crashing,0.150240174479,2.20406176873e-06
1799,crawl,0.150154258736,2.23400419742e-06
1800,crawled,0.153506995884,1.31213429172e-06
1801,crawling,0.140215185137,1.01190563225e-05
1802,crazy,-0.018696856518,0.558007774215
1803,creaked,-0.060739879986,0.0568226480709
1804,creaking,0.0144377926115,0.651021346886
1805,cream,0.023921106483,0.453538268599
1806,create,0.154939438437,1.04165135874e-06
1807,created,0.259754180893,1.22812150807e-16
1808,creating,0.208544027957,3.94252110521e-11
1809,creation,0.26154016999,7.47046004032e-17
1810,creator,0.141663325992,8.17035930031e-06
1811,creature,0.217539698922,5.27200917415e-12
1812,creatures,0.364745455835,2.5042487571e-32
1813,credit,-0.0532257954404,0.0951790950893
1814,creep,0.0451498227547,0.157005141293
1815,creeping,0.0982750647767,0.00202648168097
1816,crept,0.0718687230787,0.0241657345644
1817,crest,0.177710006299,1.99784395928e-08
1818,crew,0.202485900279,1.45352424174e-10
1819,cried,0.0410055640095,0.198722446685
1820,cries,0.190956520465,1.55935559616e-09
1821,crime,-0.316608150135,2.38455037961e-24
1822,crimes,-0.136688216326,1.68881094859e-05
1823,criminal,-0.246947012557,3.88442174515e-15
1824,criminals,-0.0864457970988,0.0066610220083
1825,crimson,0.103357928518,0.00116714629245
1826,crippled,0.158178873442,6.13246132176e-07
1827,crisis,0.187245471263,3.2465759879e-09
1828,crisp,-0.0521907375089,0.101799054501
1829,critical,0.15104626079,1.94125605312e-06
1830,critically,0.0199482799383,0.531957992486
1831,criticism,0.0939003940488,0.00319513735329
1832,crook,-0.0847349251943,0.0078271520563
1833,crooked,-0.0841702703395,0.00825030036205
1834,crop,0.0713491813947,0.0252116362053
1835,cropped,0.0287771559831,0.367193159703
1836,cross,0.0746909689173,0.0191160668208
1837,crossed,-0.0971084709257,0.00229213810007
1838,crosses,0.0211939985744,0.506652357401
1839,crossing,0.0273435471289,0.39155347998
1840,crouched,0.15954122423,4.89187085182e-07
1841,crouching,0.140837498434,9.23273358624e-06
1842,crow,0.0263450458331,0.409085144236
1843,crowd,0.0847433867485,0.00782096144476
1844,crowded,0.0999255567591,0.00169863621464
1845,crowding,0.187957956438,2.82342679025e-09
1846,crowds,0.15078284123,2.02364245095e-06
1847,crown,0.110711825411,0.000502949847322
1848,crowned,0.0957585695704,0.00263906475592
1849,crude,0.118627032957,0.000191760150463
1850,cruel,0.126393447899,7.01659600912e-05
1851,cruelly,0.0685735467991,0.0314867644466
1852,cruelty,0.160301945262,4.30827247549e-07
1853,crumbling,0.109171471942,0.000602513294819
1854,crumpled,-0.0620723177221,0.0515905268052
1855,crush,0.13266459401,2.98377082111e-05
1856,crushed,0.158974904257,5.375018028e-07
1857,crushing,0.11516220693,0.000294653581706
1858,crust,0.174839893557,3.38779675956e-08
1859,cry,0.0601275786206,0.059370848236
1860,crying,0.0914462657474,0.00409268305889
1861,crystal,0.165819110247,1.68426256006e-07
1862,cue,0.02781936185,0.383361809803
1863,cultivate,0.0609848606084,0.0558288902898
1864,cultivated,0.120240801934,0.000156364835717
1865,culture,0.244348809726,7.64632472645e-15
1866,cunning,-0.00916101262839,0.77410428568
1867,cup,-0.0680050552568,0.0329252682689
1868,cupboard,-0.171519964702,6.17358009262e-08
1869,cups,0.0163928955101,0.607527529603
1870,curb,-0.135932067215,1.88177571391e-05
1871,cure,0.149555217758,2.45388091077e-06
1872,cured,0.105423583176,0.000926187812816
1873,curiosity,-0.00741664125535,0.816259636638
1874,curious,-0.0480500924823,0.132008983036
1875,curiously,-0.0233065577012,0.465226344062
1876,curl,0.0109081744681,0.732538061438
1877,curled,0.072588115782,0.0227796327359
1878,curling,0.0263139779501,0.40963801116
1879,curls,-0.00136454109087,0.965901144908
1880,curly,0.0267986546662,0.401063576422
1881,current,0.256465126815,3.03747442438e-16
1882,currents,0.195655853643,6.03171225746e-10
1883,curse,0.104385103128,0.00104089706606
1884,cursed,0.0758392024421,0.0173414904431
1885,curses,0.0772901041168,0.0153065979119
1886,cursing,0.104406570436,0.00103839852472
1887,curtain,-0.069290872753,0.0297487475808
1888,curtains,-0.113978894394,0.000340302944215
1889,curtly,0.0381194554795,0.232214066684
1890,curve,0.118026567809,0.000206752824769
1891,curved,0.162696876357,2.87686081714e-07
1892,curves,0.0841047818682,0.00830067653436
1893,curving,0.160986741553,3.84075506903e-07
1894,cushion,0.0140122122734,0.660655172168
1895,cushions,-0.00788319699075,0.804926993992
1896,custody,-0.158136320563,6.1757185902e-07
1897,custom,0.0772683450023,0.0153354935602
1898,customary,0.00752831607816,0.813543463688
1899,customer,-0.214168278964,1.13245483643e-11
1900,customers,-0.13162115762,3.44926453723e-05
1901,customs,0.202282395657,1.51759057447e-10
1902,cut,0.0780645311069,0.0143088566736
1903,cuts,0.0532428183169,0.0950731702527
1904,cutting,0.167295449848,1.30299042674e-07
1905,cynical,0.0236561567512,0.4585569352
1906,da,-0.00551464313246,0.862832981189
1907,dad,-0.0315610601227,0.322653475658
1908,dagger,0.0147362539323,0.644299533283
1909,daily,0.0818462769865,0.0102150250587
1910,dainty,-0.0391672023699,0.21962101418
1911,damage,0.195594269641,6.10819980946e-10
1912,damaged,0.167639668518,1.22690313923e-07
1913,dame,-0.0822313994413,0.00986313613581
1914,damn,0.0346481763682,0.27756069031
1915,damned,0.0241533686697,0.449164338238
1916,damp,-0.0606771581538,0.0570794273224
1917,dance,0.0855386604368,0.00725831469994
1918,danced,0.104839079752,0.000989225226768
1919,dancer,-0.0320399194913,0.315362570376
1920,dancers,0.0909229986333,0.00431138693432
1921,dances,0.108905243249,0.000621475341347
1922,dancing,0.128749658684,5.11182767041e-05
1923,danger,0.149277828853,2.56258585062e-06
1924,dangerous,0.0792009632893,0.0129484489295
1925,dangerously,0.125119996988,8.30767876803e-05
1926,dangers,0.23165402155,1.86998134724e-13
1927,dangled,0.0963230601714,0.0024885402748
1928,dangling,0.0454773234473,0.154014978202
1929,dare,0.025705837974,0.420549210557
1930,dared,0.100023917456,0.00168072852078
1931,daring,0.036189450358,0.256732776459
1932,dark,-0.0427885179102,0.179877749311
1933,darkened,0.0762642259957,0.0167221789479
1934,darkening,0.126092715863,7.3031743118e-05
1935,darker,0.0976356469636,0.00216837494391
1936,darkest,0.0567979739531,0.0749359905578
1937,darkly,0.0970670310843,0.00230213556607
1938,darkness,0.134637197546,2.26180924881e-05
1939,darling,-0.033108508274,0.299485348993
1940,dart,0.0399726809384,0.210278162055
1941,darted,-0.0100007597017,0.75403705538
1942,darting,0.108384461337,0.000660180760691
1943,dash,-0.0285230867334,0.37144022911
1944,dashed,-0.0119269219777,0.708649352516
1945,dashing,-0.0334044841056,0.295183541408
1946,data,0.176487702096,2.50436668399e-08
1947,date,-0.0962618336967,0.0025044788219
1948,dated,-0.168412559684,1.0713769198e-07
1949,dates,-0.0601376903687,0.0593280100878
1950,daughter,-0.0738561983866,0.0205038081203
1951,daughters,0.115691314917,0.000276153631946
1952,dawn,0.141466586802,8.41231850636e-06
1953,dawned,0.107809149144,0.000705534017982
1954,day,0.0560830816795,0.0786785438675
1955,daybreak,0.00290325469687,0.927527573009
1956,daylight,-0.024148687542,0.449252256014
1957,days,0.114543399031,0.000317758697214
1958,daytime,-0.0155345839544,0.626463267052
1959,dazed,0.0229437571346,0.472204162632
1960,dazzled,0.116232289519,0.000258366601963
1961,dazzling,0.155654892498,9.27485682131e-07
1962,de,-0.0125209304559,0.694849577134
1963,dead,-0.0453153251749,0.15548861652
1964,deadly,0.0806923709226,0.0113370829557
1965,deaf,0.0280516623936,0.379400858902
1966,deal,-0.100268083556,0.00163702221253
1967,dealer,-0.136214084876,1.80747515882e-05
1968,dealing,-0.0132265533326,0.67858739472
1969,dealings,-0.00671542920271,0.833363766289
1970,dealt,0.00637031066026,0.841811521988
1971,dear,-0.069282460195,0.0297686431335
1972,dearest,0.00270315994133,0.932510081259
1973,dearly,0.0128511688083,0.68722070171
1974,death,0.011339896294,0.722381389562
1975,deaths,0.0754738832242,0.0178897625917
1976,debate,0.209291031542,3.34727990003e-11
1977,debris,0.16469638153,2.0441959275e-07
1978,debt,0.000510457102998,0.98724072464
1979,debts,-0.0458499241862,0.150665818491
1980,decay,0.0990257097754,0.00187078705141
1981,deceased,-0.199469021416,2.74230603897e-10
1982,deceive,-0.020870153954,0.513169638351
1983,deceived,-0.0116524679861,0.715058089431
1984,december,0.0452832275939,0.155781860628
1985,decency,0.0715865913983,0.0247289429432
1986,decent,-0.0115066079673,0.718472260304
1987,deception,-0.00313798415317,0.92168626374
1988,decide,0.103036010958,0.00120953107751
1989,decided,0.00533486801826,0.867262451214
1990,decidedly,-0.0743900284052,0.0196066068916
1991,deciding,0.0366774992842,0.250369420602
1992,decision,0.141060489102,8.93355718521e-06
1993,decisions,0.17805637902,1.87338810321e-08
1994,decisive,0.0583554137235,0.0672842638622
1995,deck,0.116203963708,0.000259270681248
1996,declaration,0.0695227320186,0.029204880128
1997,declare,0.0202842049842,0.525071550085
1998,declared,-0.0507691073675,0.111482066495
1999,declaring,0.0166276621612,0.602392950532
2000,decline,0.0393999627725,0.216891146357
2001,declined,0.0104174022993,0.744140925372
2002,declining,0.0694424865934,0.0293921355156
2003,decorated,0.0852504372099,0.00745789606065
2004,dedicated,0.158581370765,5.73746867429e-07
2005,deed,-0.073181517166,0.0216887230647
2006,deeds,0.0311410382108,0.329138197649
2007,deemed,0.0177767106756,0.577548716137
2008,deep,0.1053002752,0.000939168548882
2009,deepened,0.0482071977455,0.130748398411
2010,deepening,0.0688903092228,0.0307088367043
2011,deeper,0.0968577029927,0.00235324869945
2012,deepest,0.111340532446,0.000466899246634
2013,deeply,0.000606402977081,0.984842747601
2014,deer,0.133447294903,2.6744180476e-05
2015,defeat,0.197719182492,3.94507642918e-10
2016,defeated,0.202012805566,1.60671874956e-10
2017,defence,0.134074643329,2.44871048816e-05
2018,defend,0.172976533574,4.75128512014e-08
2019,defended,0.162672712535,2.88869196449e-07
2020,defending,0.0914345758333,0.00409745708428
2021,defensive,0.157379214768,6.99626525503e-07
2022,deference,0.0192480789395,0.546457429016
2023,defiance,0.0824270105602,0.0096885685172
2024,defiant,0.0830308686221,0.00916689172909
2025,defiantly,0.0717830223817,0.0243356295173
2026,defied,0.0776188447772,0.0148758247059
2027,define,0.0910441913426,0.00425981246076
2028,defined,0.111132701649,0.00047854118841
2029,definite,-0.0302200912371,0.343649697164
2030,definitely,0.0107718223886,0.735755717033
2031,deftly,0.0509185555118,0.110431206811
2032,defy,0.0481866924409,0.130912398335
2033,degradation,0.1037792637,0.00111374183999
2034,degree,0.0694816207507,0.0293006862053
2035,degrees,0.202797661194,1.36046399837e-10
2036,dejected,-0.00877216809363,0.783448626532
2037,delay,0.0118559943734,0.71030362238
2038,delayed,0.0158114332474,0.620327804946
2039,deliberate,0.0150232513133,0.637863171537
2040,deliberately,0.0104900788525,0.742418966367
2041,deliberation,-0.061911762441,0.0521988382136
2042,delicacy,0.0687275126529,0.0311065610022
2043,delicate,0.121871638897,0.000126900012968
2044,delicately,0.12523600647,8.18136898841e-05
2045,delicious,0.136567883899,1.71820514621e-05
2046,delight,0.099735074874,0.00173381481551
2047,delighted,-0.0178677507704,0.575601053785
2048,delightful,0.044653453108,0.161620598669
2049,delights,0.108268758538,0.000669078493099
2050,delirious,-0.00983117371268,0.758076758418
2051,delirium,0.0492426228486,0.122672213105
2052,deliver,0.0657771033086,0.0391165354089
2053,delivered,-0.0155730514923,0.625609200914
2054,delivering,0.0199733839818,0.531441786094
2055,delivery,-0.00576055705988,0.85678091372
2056,delusion,0.0593214700595,0.0628692825337
2057,demand,0.0325657856493,0.307481434331
2058,demanded,-0.0322978557803,0.311480478129
2059,demanding,0.047551469433,0.13607217236
2060,demands,0.0992342442016,0.00182952487538
2061,demeanour,-0.0359087501565,0.260443010531
2062,demon,0.0869336561996,0.00635838646211
2063,demons,0.0964130909921,0.00246527160364
2064,demonstrated,0.123896682036,9.75648972413e-05
2065,demonstration,0.0982205905349,0.00203823001934
2066,den,-0.0385037059782,0.227537554426
2067,denial,0.0117733370309,0.712233189687
2068,denied,0.00907467253249,0.776176360413
2069,dense,0.1699732338,8.13296735986e-08
2070,deny,0.0108850246104,0.733084026124
2071,denying,-0.021007750296,0.510395234852
2072,depart,0.0365039627639,0.252619333108
2073,departed,-0.0345585175121,0.278806683599
2074,departing,0.0214366102573,0.501798484182
2075,department,-0.0804308399144,0.011606098313
2076,departure,-0.0122048230261,0.702181042546
2077,depend,0.0792790864861,0.0128592706783
2078,depended,0.0647672269902,0.0422327773132
2079,dependent,0.159688948905,4.77288943927e-07
2080,depending,0.127712933278,5.8801801125e-05
2081,depends,-0.0304914375911,0.339332266133
2082,deposit,-0.15203345725,1.66020616641e-06
2083,deposited,-0.0819795864068,0.0100919763598
2084,depressed,0.010710200166,0.737211410845
2085,depressing,0.0211682900143,0.507168142582
2086,depression,0.122193892821,0.000121733534512
2087,deprive,0.0108437061081,0.734058813887
2088,deprived,0.0843640535568,0.00810283124732
2089,depth,0.167498558934,1.25756056162e-07
2090,depths,0.192987833219,1.03729928886e-09
2091,derived,0.0964408578186,0.00245813541367
2092,descend,0.0929979317534,0.00350196713859
2093,descended,0.108254333917,0.000670195541019
2094,descending,0.082613175316,0.00952499048011
2095,descent,0.190421296099,1.73489419815e-09
2096,describe,-0.029659615639,0.352677853069
2097,described,-0.0819765861324,0.0100947311443
2098,describing,0.0258412361547,0.418105271535
2099,description,-0.158968054184,5.38113423137e-07
2100,descriptions,0.0206512716827,0.517599145244
2101,desert,0.217419183427,5.41926191989e-12
2102,deserted,0.0179513733265,0.573814812369
2103,deserts,0.106936281572,0.000779891425312
2104,deserve,0.0393321316902,0.217684156001
2105,deserved,0.0298449989465,0.349675249164
2106,deserves,0.0206504423924,0.517615965026
2107,design,0.0914452893609,0.00409308161084
2108,designed,0.160941037421,3.87037132013e-07
2109,designs,0.0317735827091,0.319404256529
2110,desirable,0.0758377218302,0.0173436825169
2111,desire,0.15190552417,1.69429225885e-06
2112,desired,0.0862602232618,0.00677949293567
2113,desires,0.181060957234,1.06662483586e-08
2114,desiring,0.0459962054186,0.149366213273
2115,desirous,-0.0499906491669,0.117083827008
2116,desk,-0.198506109268,3.35124537216e-10
2117,desolate,0.108976744556,0.000616328955878
2118,desolation,0.148500116039,2.89252446469e-06
2119,despair,0.0748093107755,0.0189261215098
2120,despairing,0.0137845957481,0.665830976363
2121,desperate,0.0233202743665,0.464963656243
2122,desperately,0.0740454383265,0.0201817463586
2123,desperation,0.0414580760329,0.193808513976
2124,despise,0.0850820106402,0.00757678557474
2125,despised,0.098626817491,0.00195210167374
2126,despite,0.0932531079295,0.00341260179695
2127,destination,0.132339904462,3.12181748913e-05
2128,destined,0.0659479047846,0.0386092489001
2129,destiny,0.213977103297,1.18218425385e-11
2130,destitute,0.00157448408114,0.960658791491
2131,destroy,0.243882081801,8.62833134677e-15
2132,destroyed,0.181012171276,1.0765065145e-08
2133,destroying,0.158779872671,5.55179988134e-07
2134,destruction,0.27261282794,3.14559957741e-18
2135,destructive,0.240744145177,1.93142046962e-14
2136,detached,0.0999781691669,0.00168903584066
2137,detachment,0.182930199673,7.47714931495e-09
2138,detail,0.00962895467105,0.762902439443
2139,detailed,0.0280315049046,0.379743564626
2140,details,-0.0546197672463,0.0868127069497
